-14.7 -339.57 -32.79 -36.08 -56.95 -267.12 -832.92 -84.38 -23.49 -107 -133.46 -12.72 -29.18 -1847.33 -22.13 -15.31 -1.38
-60.24 -12.97 -104.31 -397.62 -202.33 -118.75 -94.25 -158.92 -59.59 -16.17 -50.06 -31.99 -75.56 -33.21 -2008.13 -131.33 -11.97
-54.1 -8.27 -109.24 -378.84 -178 -109.9 -109.89 -161.07 -46.77 -15.09 -41.93 -20.76 -71.7 -26.63 -2055.97 -141.45 -12.71
-54.1 -8.26 -109.24 -376.82 -181.27 -107.22 -109.89 -163.96 -46.77 -15.09 -41.94 -20.77 -71.69 -26.62 -2045.35 -141.45 -12.72
-28.31 -42.64 -88.61 -295.15 -221.93 -90.45 -108.76 -173.79 -64.95 -17.79 -31.45 -28.96 -59.49 -78.35 -178.68 -1854.77 -5.85
-32.1 -32.33 -100.45 -305.45 -214.71 -92.9 -72.49 -161.08 -61.91 -22.01 -39.13 -34.76 -52.09 -61.78 -156.34 -1923.24 -7.36
-48.83 -32.99 -88.41 -299.83 -220.01 -103.47 -101.44 -182.92 -55.94 -15.95 -22.77 -16.11 -51.95 -75.72 -149.57 -1724.76 -7.05
-15.91 -10.04 -12.23 -24.5 -23.56 -31.15 -29.49 -22.24 -33.76 -15.11 -9.83 -9.3 -23.62 -22.55 -26.22 -18.1 -2269.65
-15.91 -10.04 -12.23 -24.5 -22.64 -36.5 -32.43 -22.24 -33.76 -15.11 -9.54 -9.3 -23.62 -23.8 -26.05 -18.1 -2265.28
-15.91 -10.04 -13.35 -24.5 -22.64 -36.5 -34.11 -22.24 -33.76 -15.11 -9.54 -10.72 -26.52 -23.8 -26.05 -18.79 -2256.36
-2027.64 -38.71 -61 -103.84 -159.56 -121.47 -117.47 -166.36 -267.67 -28.71 -26.46 -107.86 -249.35 -55.44 -106.72 -29.21 -2.85
-2033.28 -33.56 -58.44 -98.8 -156.19 -129.04 -113.89 -160.14 -269.69 -27.29 -24.03 -106.54 -239.15 -51.04 -110.17 -27.13 -4.85
-1865.69 -34.35 -79.93 -94.72 -177.61 -125.81 -111.5 -177.51 -342.71 -25.52 -27.54 -130.99 -272.76 -65.26 -107.83 -31.89 -12.53
-30.9 -1962.17 -52.09 -53.48 -70.87 -241.15 -415.76 -89.2 -51.66 -113.38 -111.39 -21.72 -58.99 -457.42 -17.89 -30.95 -1.72
-26.11 -2036.85 -37.24 -47.65 -55.56 -249.08 -418.29 -87.29 -45.17 -117.1 -105.84 -32.19 -50.33 -468.78 -18.15 -27.55 -0.790000000000001
-31.78 -2018.31 -58.74 -52.96 -60.59 -247.91 -409.54 -87.18 -54.08 -114.58 -110.04 -22.83 -56.12 -461.64 -18.79 -26.31 -1.35
-54.66 -38.15 -1963.2 -153.01 -380.14 -144.58 -92.23 -367.51 -131.1 -26.74 -71.01 -27.1 -94.93 -63.58 -128.61 -82.65 -3.38
-71.07 -44.43 -2021.71 -176.97 -408.36 -138.16 -98.93 -389.76 -137.65 -26.19 -89.75 -26.9 -92.43 -72.59 -135.01 -91.56 -3.74
-75.54 -43.29 -1948.14 -168.17 -374.41 -142.2 -93.31 -329.8 -142.62 -29.4 -80.79 -31.04 -96.03 -60.09 -121.27 -96.51 -3.38
-41.97 -46.26 -121.92 -1998.15 -252.17 -112.74 -126.26 -230.17 -53.48 -43.4 -65.5 -29.33 -108.98 -62.45 -286.59 -133.05 -11.1
-34.74 -34.85 -115.23 -1935.24 -248.86 -115.84 -132.56 -216.68 -69.62 -32.59 -57.18 -32.73 -117.01 -72.51 -317.21 -128.23 -6.53
-41.32 -43.9 -117.11 -1991.11 -243.75 -109.14 -129.31 -222.64 -56.79 -42.08 -63.04 -28.06 -96.95 -56.94 -268.7 -128.19 -11.1
-51.04 -32.27 -215.4 -183.56 -1719.08 -137.67 -108.16 -970.36 -48.82 -25.93 -34.22 -36.56 -39.94 -65.26 -115.23 -109.15 -1.81
-33.89 -25.85 -238.54 -184.35 -1743.22 -123.64 -104.57 -958.45 -57.05 -23.22 -34.04 -38.86 -35.52 -59.29 -124.75 -124.68 -2.6
-36.43 -27.15 -251.89 -185.69 -1784.06 -123.49 -113.92 -989.41 -58.66 -21.6 -42.47 -30.24 -36.71 -59.07 -114.96 -107.46 -13.15
-21.97 -93.2 -48.74 -48.35 -92.31 -1786.9 -222.67 -76.95 -26.67 -293.93 -630 -8.04 -21.42 -243.34 -46.1 -17.24 -0.9
-19.54 -83.39 -51.69 -48.64 -84.6 -1831.7 -221.44 -81.72 -27.66 -258.75 -641.8 -14.25 -18.61 -243.17 -54.15 -19.68 -0.960000000000001
-21.97 -93.2 -48.74 -48.35 -92.31 -1785.95 -222.67 -75.54 -26.67 -293.93 -628.01 -8.04 -21.42 -243.34 -46.1 -17.24 -0.9
-16.62 -291.52 -29.89 -65.55 -98.62 -244.97 -1903.3 -59.86 -33.36 -96.63 -139.65 -7.73 -21.42 -1038.67 -25.48 -17.56 -1.64
-16.62 -292.58 -29.89 -61.32 -98.45 -241.85 -1902.95 -58.32 -33.36 -94.16 -139.16 -6.6 -21.42 -1035.48 -25.48 -17.56 -1.64
-16.62 -292.58 -29.89 -61.32 -98.45 -241.85 -1902.95 -58.32 -33.36 -94.16 -139.16 -6.6 -21.42 -1035.48 -25.48 -17.56 -1.64
-55.09 -37.69 -243.82 -181.76 -1017.45 -113.5 -69.16 -1735.03 -48.35 -23.88 -45.98 -20.99 -58.85 -51.91 -94.38 -76.52 -11.12
-52.85 -41.66 -226.4 -168.48 -991.86 -108.15 -68.35 -1692.31 -37.18 -17.32 -49.05 -21.51 -42.2 -53.36 -83.82 -65.38 -5.36
-52.71 -38.8 -254.24 -162.06 -1028.54 -115.87 -86.33 -1578.13 -49.83 -15.71 -46.11 -27.39 -65.87 -47.53 -62.46 -71.1 -1.16
-354.11 -52.63 -179.59 -119.11 -146.33 -124.06 -98.7 -139 -1862.01 -36.79 -50.76 -291.9 -289.49 -59.89 -95.02 -55.49 -18.38
-328.26 -39.96 -170.48 -132.57 -144.6 -116.82 -121.05 -130.58 -1968.73 -36.53 -45.73 -257.12 -271.07 -73.54 -83.75 -51.38 -20.2
-305.63 -48.46 -140.91 -114.51 -163.19 -110.69 -88.88 -129.2 -1948.1 -35.08 -40.37 -323.7 -316.41 -58.46 -83.46 -59.35 -18.76
